url,status,depth,content_type,title
https://zcks.uoz.edu.krd/?p=5433,200,1,text/html,"چالاكييەكا تايبەت ژلايێ سەنتەرێ مەڤه ژبۆ هەلبەستڤانێ كورد""بورهان زێبارى"" هاتەسازكرن - ڤيديوو - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=5437,200,1,text/html,پاركا شينوارى ل پارێزگەها دهۆكێ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5449,200,1,text/html,فەرهەنگا ئامەد يا مەيدانى - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5461,200,1,text/html,تەسەوف ل كوردستانێ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5504,200,1,text/html,"ديمەنەك ژ سێيەم سەمپۆزيووما مه ئەوا ل ژێر نافونيشانێ ""تەسەوف ل كوردستانێ"" هەلبەست: مەلايێ جزيرى - ڤیدیۆ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=5506,200,1,text/html,پێگەهێ ئافرەتا كورد د ناڤ ئەدەبياتا كورديدا ل سەدەيێ بيست و ئێكێ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5521,200,1,text/html,پاراستنا خێزانێ ل دويڤ شريعەت و ياسايێ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5534,200,1,text/html,"The Intertwining of Literature, Language, and Culture - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی"
https://zcks.uoz.edu.krd/?p=5546,200,1,text/html,أثر الدلالات البلاغية في فهم النص القرآني - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5563,200,1,text/html,سمايل پشۆ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=5594,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5614,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5622,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5635,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5643,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5651,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5659,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5670,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5679,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5687,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5696,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5705,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5717,404,5,text/html,
https://zcks.uoz.edu.krd/?p=5725,404,5,text/html,
